post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link,Date,Time
1.02E+16,"Global stocks tumbled on Monday despite the U.S. Federal Reserve’s emergency measures to address the economic slowdown, showing persistent investor fears over the world economy.
NYTIMES.COM
Global Stock Markets Tumble Despite the Fed’s Support: Live Updates","Global stocks tumbled on Monday despite the U.S. Federal Reserve’s emergency measures to address the economic slowdown, showing persistent investor fears over the world economy.","NYTIMES.COM
Global Stock Markets Tumble Despite the Fed’s Support: Live Updates",16-03-2020 14:11,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAt8NVQVXA7yHO4&w=476&h=249&url=https%3A%2F%2Fwww.nytimes.com%2Fnewsgraphics%2F2020%2F03%2F04%2Fcorona-virus-social-images%2Fassets%2Fpromo.jpg%3Fu%3D1584347266764&cfs=1&jq=75&ext=jpg&_nc_hash=AQDndwSnQ5mCrckd,267,89,109,https://m.facebook.com/story.php?story_fbid=10152231597234999&id=5281959998,https://nyti.ms/2TRkYEw,16-03-2020,14:11:52
1.02E+16,"Neighboring Iran, badly hit by the coronavirus, continues to allow thousands of people to cross into Afghanistan daily despite requests to close the border. The virus is spreading at a time of raging war and a political crisis.
NYTIMES.COM
In Afghanistan, Coronavirus Complicates War and Peace","Neighboring Iran, badly hit by the coronavirus, continues to allow thousands of people to cross into Afghanistan daily despite requests to close the border. The virus is spreading at a time of raging war and a political crisis.","NYTIMES.COM
In Afghanistan, Coronavirus Complicates War and Peace",16-03-2020 13:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBOGC8zFn3A2dgK&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F16%2Fworld%2F16virus-afghanistan-1%2F16virus-afghanistan-1-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQBa7qcrx93jisDn,321,63,115,https://m.facebook.com/story.php?story_fbid=10152231589524999&id=5281959998,https://nyti.ms/2w9xMNp,16-03-2020,13:55:05
1.02E+16,"The Russian Far East has become a haven of relative freedom, a place of exile and a magnet for all manner of dissenters, idealists and oddballs.
NYTIMES.COM
‘Here I Can Be My Own Dictator’","The Russian Far East has become a haven of relative freedom, a place of exile and a magnet for all manner of dissenters, idealists and oddballs.","NYTIMES.COM
‘Here I Can Be My Own Dictator’",16-03-2020 13:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDSOslaR7Xn4tlP&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F08%2Fworld%2F08russia-homesteaders-dispatch-p1%2F08russia-homesteaders-dispatch-p1-facebookJumbo-v2.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQCbIZPh0eftgVmG,184,24,25,https://m.facebook.com/story.php?story_fbid=10152231577594999&id=5281959998,https://nyti.ms/3cZgRO5,16-03-2020,13:25:07
1.02E+16,"The border with Iran — Iraq’s close ally and trading partner — had been largely porous, with families living on both sides and Shiite Muslim religious pilgrims going back and forth. The coronavirus pandemic changed that overnight.
NYTIMES.COM
At the Iranian Border, Iraqis Try to Keep a Virus From Entering","The border with Iran — Iraq’s close ally and trading partner — had been largely porous, with families living on both sides and Shiite Muslim religious pilgrims going back and forth. The coronavirus pandemic changed that overnight.","NYTIMES.COM
At the Iranian Border, Iraqis Try to Keep a Virus From Entering",16-03-2020 12:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDNYZv2_43CVhB4&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fworld%2F13virus-iraq%2F13virus-iraq-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQC6Y-jiPbGHZBTG,147,15,27,https://m.facebook.com/story.php?story_fbid=10152231565579999&id=5281959998,https://nyti.ms/2U79AU0,16-03-2020,12:55:07
1.02E+16,"Without the obligations of membership in the European Union, Britain wants to curb the number of continental trawlers in its waters. Yet its fishermen rely on European markets where new trade barriers look certain.
NYTIMES.COM
Fishing Presents a Vexing Snag in Brexit Talks","Without the obligations of membership in the European Union, Britain wants to curb the number of continental trawlers in its waters. Yet its fishermen rely on European markets where new trade barriers look certain.","NYTIMES.COM
Fishing Presents a Vexing Snag in Brexit Talks",16-03-2020 12:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCue74CAaGQvCgQ&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fworld%2F15uk-fish%2F15uk-fish-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQA4wFX9gTFgYEnd,107,21,19,https://m.facebook.com/story.php?story_fbid=10152231553969999&id=5281959998,https://nyti.ms/3aVVaN6,16-03-2020,12:25:08
1.02E+16,"Sunday was the first day of the French government's partial lockdown. Parisians took it in stride. “Sure, I’m a bit worried,” said one person out produce shopping. “But I feel safer in the open air. I’m taking care not to go into enclosed public spaces.”
NYTIMES.COM
A Lockdown, Paris-Style: ‘We Can’t Live Without Bread’","Sunday was the first day of the French government's partial lockdown. Parisians took it in stride. “Sure, I’m a bit worried,” said one person out produce shopping. “But I feel safer in the open air. I’m taking care not to go into enclosed public spaces.”","NYTIMES.COM
A Lockdown, Paris-Style: ‘We Can’t Live Without Bread’",16-03-2020 11:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQA_x2VUJ-K2jv1r&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fworld%2F15france-virus%2F15france-virus-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCuzbvvqgxBcBGi,524,92,131,https://m.facebook.com/story.php?story_fbid=10152231538749999&id=5281959998,https://nyti.ms/2TRCdp5,16-03-2020,11:55:07
1.02E+16,"“Public health isn’t just about your own personal health, it’s about the health of the public at large. If there’s one person who can’t get treatment, that person is posing a risk to everyone.”
NYTIMES.COM
As Coronavirus Deepens Inequality, Inequality Worsens Its Spread","“Public health isn’t just about your own personal health, it’s about the health of the public at large. If there’s one person who can’t get treatment, that person is posing a risk to everyone.”","NYTIMES.COM
As Coronavirus Deepens Inequality, Inequality Worsens Its Spread",16-03-2020 11:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDT2AW3Kr-SjxRL&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F16%2Fworld%2F16virus-leadall-print%2Fmerlin_170529987_dc18f6bc-f8bf-41cd-980b-3ba0d7ec22df-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCblhikEEX9Co8h,2145,96,1283,https://m.facebook.com/story.php?story_fbid=10152231524664999&id=5281959998,https://nyti.ms/2QiBATr,16-03-2020,11:25:10
1.02E+16,"A 1,600-mile barrier, set to be finished this year, has improved security in Pakistan. But Afghanistan is angry, and cross-border families are suffering.
NYTIMES.COM
Pakistan Builds Border Fence, Limiting Militants and Families Alike","A 1,600-mile barrier, set to be finished this year, has improved security in Pakistan. But Afghanistan is angry, and cross-border families are suffering.","NYTIMES.COM
Pakistan Builds Border Fence, Limiting Militants and Families Alike",16-03-2020 10:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBRZfGEDwWEaAlX&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F10%2Fworld%2F00pakistan-fence-1%2F00pakistan-fence-1-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCeU0u1yQK5qjvj,452,264,70,https://m.facebook.com/story.php?story_fbid=10152231507024999&id=5281959998,https://nyti.ms/3d3dAgD,16-03-2020,10:55:07
1.02E+16,"Faced with a virus that won’t slow down, the world itself moved Sunday to come to a near halt.
NYTIMES.COM
Restrictions on Movement Grow as Governments Try to Slow Coronavirus","Faced with a virus that won’t slow down, the world itself moved Sunday to come to a near halt.","NYTIMES.COM
Restrictions on Movement Grow as Governments Try to Slow Coronavirus",16-03-2020 10:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQB52CadcuWpAkKR&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fworld%2F15virus-leadall7%2F15virus-leadall7-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCjT_wmjQ90Mu39,629,75,111,https://m.facebook.com/story.php?story_fbid=10152231490509999&id=5281959998,https://nyti.ms/2U7BgrL,16-03-2020,10:25:08
1.02E+16,"Steps the Federal Reserve took over the weekend in response to the coronavirus pandemic make it feel as if it’s 2008 all over again. But today, everything is happening much faster.
NYTIMES.COM
To Keep Credit Flowing, the Fed Dusts Off Its Crisis Playbook","Steps the Federal Reserve took over the weekend in response to the coronavirus pandemic make it feel as if it’s 2008 all over again. But today, everything is happening much faster.","NYTIMES.COM
To Keep Credit Flowing, the Fed Dusts Off Its Crisis Playbook",16-03-2020 09:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDksbSbDsqfZczr&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F16%2Fupshot%2F16up-fed%2F16up-fed-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBdJD5KH7saIEJk,234,51,55,https://m.facebook.com/story.php?story_fbid=10152231469699999&id=5281959998,https://nyti.ms/2Qiuiz3,16-03-2020,09:55:08
1.02E+16,"Social Security is one area where Joe Biden and Bernie Sanders have constantly clashed. It came up again during Sunday's Democratic debate.
NYTIMES.COM
Bernie Sanders Hits Joe Biden on Social Security: ‘Go to YouTube’",Social Security is one area where Joe Biden and Bernie Sanders have constantly clashed. It came up again during Sunday's Democratic debate.,"NYTIMES.COM
Bernie Sanders Hits Joe Biden on Social Security: ‘Go to YouTube’",16-03-2020 09:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBgOjsfJFGTRPu1&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fus%2Fpolitics%2F15breakout-socialsecurity%2F15breakout-socialsecurity-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQBwWKKqO1FOlZNy,806,275,76,https://m.facebook.com/story.php?story_fbid=10152231409204999&id=5281959998,https://nyti.ms/2w9jX1t,16-03-2020,09:25:09
1.02E+16,"Heretofore known as the luminous frontwoman of the blues-rock band Alabama Shakes, Brittany Howard has been lionized by Southerners and non-Southerners alike as the region’s radically reconstructed blues woman, writes Zandria F. Robinson for The New York Times Magazine.
NYTIMES.COM
Brittany Howard Gets Her Revenge","Heretofore known as the luminous frontwoman of the blues-rock band Alabama Shakes, Brittany Howard has been lionized by Southerners and non-Southerners alike as the region’s radically reconstructed blues woman, writes Zandria F. Robinson for The New York Times Magazine.","NYTIMES.COM
Brittany Howard Gets Her Revenge",16-03-2020 08:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCzTkrFdLzNYxTg&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fmagazine%2F15mag-brittany%2F15mag-brittany-facebookJumbo-v4.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDKMLY6_nUXn_X2,445,28,58,https://m.facebook.com/story.php?story_fbid=10152231384754999&id=5281959998,https://nyti.ms/3d1DbH9,16-03-2020,08:55:11
1.02E+16,"In a debate overshadowed by the coronavirus crisis, Joe Biden and Bernie Sanders called for more aggressive government action but split over details.
NYTIMES.COM
Biden and Sanders Spar on Health Care as Virus Dominates Debate","In a debate overshadowed by the coronavirus crisis, Joe Biden and Bernie Sanders called for more aggressive government action but split over details.","NYTIMES.COM
Biden and Sanders Spar on Health Care as Virus Dominates Debate",16-03-2020 08:40,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBIW77Il6V3edk_&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fus%2Fpolitics%2F15debate-fading-slideshow-promo%2F15debate-ledeall-top-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQC3rzXjJr-ZFIE2,272,156,22,https://m.facebook.com/story.php?story_fbid=10152231368209999&id=5281959998,https://nyti.ms/2WmRu37,16-03-2020,08:40:09
1.02E+16,"Our reporters followed all of the exchanges and fact-checked the candidates during the Democratic debate, providing context and explanation.
NYTIMES.COM
Fact-Checking the Biden-Sanders Democratic Debate","Our reporters followed all of the exchanges and fact-checked the candidates during the Democratic debate, providing context and explanation.","NYTIMES.COM
Fact-Checking the Biden-Sanders Democratic Debate",16-03-2020 08:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDba7lvlgle8aIr&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fus%2Fpolitics%2F15dc-factcheck-pix%2Fmerlin_170551635_f2a2f4b7-d305-470e-9360-2f518d150c9f-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1049&sh=549&ext=jpg&_nc_hash=AQC2rW_8It-x-EV7,963,352,211,https://m.facebook.com/story.php?story_fbid=10152231352049999&id=5281959998,https://nyti.ms/3aSj1x8,16-03-2020,08:25:09
1.02E+16,"Canceled religious services are another symbol of a lost chance to be still, to breathe and to gather together.
NYTIMES.COM
A Sunday Without Church: In Crisis, a Nation Asks, ‘What is Community?’","Canceled religious services are another symbol of a lost chance to be still, to breathe and to gather together.","NYTIMES.COM
A Sunday Without Church: In Crisis, a Nation Asks, ‘What is Community?’",16-03-2020 07:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fus%2F15virus-nochurch01%2F15virus-nochurch01-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDlDtN4FCDeAI9Y,415,171,137,https://m.facebook.com/story.php?story_fbid=10152231317174999&id=5281959998,https://nyti.ms/2QhT4iy,16-03-2020,07:55:07
1.02E+16,"Breaking News: New York City will limit restaurants and bars to takeout and delivery in an effort to slow the coronavirus. The city’s public schools will close too.
NYTIMES.COM
New York City schools and restaurants and bars will close this week",Breaking News: New York City will limit restaurants and bars to takeout and delivery in an effort to slow the coronavirus. The city’s public schools will close too.,"NYTIMES.COM
New York City schools and restaurants and bars will close this week",16-03-2020 07:44,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAxqr_UJPMvzqIk&w=476&h=249&url=https%3A%2F%2Fwww.nytimes.com%2Fnewsgraphics%2F2020%2F03%2F04%2Fcorona-virus-social-images%2Fassets%2Fpromo.jpg%3Fu%3D1584324369600&cfs=1&jq=75&ext=jpg&_nc_hash=AQAVdNexxLf4ZvRl,4275,245,1735,https://m.facebook.com/story.php?story_fbid=10152231302554999&id=5281959998,https://nyti.ms/2U8DzL1,16-03-2020,07:44:43
1.02E+16,"""I commit that I will, in fact, appoint a woman to be vice president,"" Joe Biden said.
NYTIMES.COM
Joe Biden Commits to Selecting a Woman as Vice President","""I commit that I will, in fact, appoint a woman to be vice president,"" Joe Biden said.","NYTIMES.COM
Joe Biden Commits to Selecting a Woman as Vice President",16-03-2020 07:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDATpnj54oD_a5F&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fus%2Fpolitics%2F15breakout-biden-vp%2F15breakout-biden-vp-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQC9GrunOwE4uwvX,6197,1290,491,https://m.facebook.com/story.php?story_fbid=10152231272684999&id=5281959998,https://nyti.ms/2INxXAJ,16-03-2020,07:25:08
1.02E+16,"“I’m not so much scared,” Nina Haug said. “I’m just really confused. There’s no clear answers, especially beyond the next 2 weeks. After the 2, everything is a black hole.”
NYTIMES.COM
‘Everything Is a Black Hole’: Mounting Dread in the Age of Coronavirus","“I’m not so much scared,” Nina Haug said. “I’m just really confused. There’s no clear answers, especially beyond the next 2 weeks. After the 2, everything is a black hole.”","NYTIMES.COM
‘Everything Is a Black Hole’: Mounting Dread in the Age of Coronavirus",16-03-2020 07:05,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAb4XrpAXj_Vq1L&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F16%2Fnyregion%2F16nyvirus-mood-FINAL-promo%2F16nyvirus-mood-FINALTOP-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQBXTLLYLDd7Bwc_,589,84,109,https://m.facebook.com/story.php?story_fbid=10152231240834999&id=5281959998,https://nyti.ms/2QiDMu0,16-03-2020,07:05:08
1.02E+16,"Joe Biden said for the first time on Sunday he would choose a woman as a running mate, and Bernie Sanders said he was likely to do so.
Follow more live coverage from the Democratic debate. https://nyti.ms/2TQHXj2","Joe Biden said for the first time on Sunday he would choose a woman as a running mate, and Bernie Sanders said he was likely to do so.
Follow more live coverage from the Democratic debate. https://nyti.ms/2TQHXj2",,16-03-2020 06:53,https://scontent.fstv6-1.fna.fbcdn.net/v/t1.0-9/89602087_10152231213899999_382845679594110976_o.png?_nc_cat=1&_nc_sid=2d5d41&_nc_ohc=dAfq3JtTj2MAX-SIgVe&_nc_ht=scontent.fstv6-1.fna&oh=52edc5ac3735f4610a6236eb1f2ecee6&oe=5E94F3B8,13752,1420,0,,https://nyti.ms/2TQHXj2,16-03-2020,06:53:49
1.02E+16,"In this moment of social distancing, Joe Biden and Bernie Sanders did not shake hands to start Sunday's Democratic debate.
NYTIMES.COM
Biden and Sanders take the debate stage — and bump elbows","In this moment of social distancing, Joe Biden and Bernie Sanders did not shake hands to start Sunday's Democratic debate.","NYTIMES.COM
Biden and Sanders take the debate stage — and bump elbows",16-03-2020 06:40,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBI3R1JEod7Vvuf&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F83cfbc43-3511-c8ba-bc54-d07f7f2685ad.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQBa-3R7qW-uOljW,1838,156,105,https://m.facebook.com/story.php?story_fbid=10152231188564999&id=5281959998,https://nyti.ms/3aTOoHy,16-03-2020,06:40:09
1.02E+16,"It's one of the fundamental divides between Bernie Sanders and Joe Biden: Does the country need a political revolution? The split was on display in Sunday's Democratic debate over how they would handle the coronavirus pandemic.
Follow more from the debate. https://nyti.ms/2TTafcM","It's one of the fundamental divides between Bernie Sanders and Joe Biden: Does the country need a political revolution? The split was on display in Sunday's Democratic debate over how they would handle the coronavirus pandemic.
Follow more from the debate. https://nyti.ms/2TTafcM",,16-03-2020 06:25,https://scontent.fstv6-1.fna.fbcdn.net/v/t1.0-9/89769121_10152231158199999_4871524216916148224_o.png?_nc_cat=1&_nc_sid=2d5d41&_nc_ohc=rfQTE9enS44AX-qCAep&_nc_ht=scontent.fstv6-1.fna&oh=053b13f1e19d35df738551f58ac61387&oe=5E95EE7B,3728,1296,0,,https://nyti.ms/2TTafcM,16-03-2020,06:25:07
1.02E+16,"Breaking News: The CDC recommended that no mass gatherings with 50 people or more be held in the U.S. for the next 8 weeks because of the coronavirus.
NYTIMES.COM
No gatherings of 50 or more for now, urges the Centers for Disease Control and Prevention",Breaking News: The CDC recommended that no mass gatherings with 50 people or more be held in the U.S. for the next 8 weeks because of the coronavirus.,"NYTIMES.COM
No gatherings of 50 or more for now, urges the Centers for Disease Control and Prevention",16-03-2020 06:05,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQD60JSTfeL_VVw3&w=476&h=249&url=https%3A%2F%2Fwww.nytimes.com%2Fnewsgraphics%2F2020%2F03%2F04%2Fcorona-virus-social-images%2Fassets%2Fpromo.jpg%3Fu%3D1584318671340&cfs=1&jq=75&ext=jpg&_nc_hash=AQCO7JDr2NFV1MC1,11392,805,12985,https://m.facebook.com/story.php?story_fbid=10152231123154999&id=5281959998,https://nyti.ms/2WerM0n,16-03-2020,06:05:11
1.02E+16,"Tonight's #DemDebate started with a discussion of the coronavirus, and Bernie Sanders addressed President Donald J. Trump immediately, accusing him of “blabbering with unfactual information.""
Follow live updates. https://nyti.ms/2w81guY","Tonight's #DemDebate started with a discussion of the coronavirus, and Bernie Sanders addressed President Donald J. Trump immediately, accusing him of “blabbering with unfactual information.""
Follow live updates. https://nyti.ms/2w81guY",,16-03-2020 06:02,https://scontent.fstv6-1.fna.fbcdn.net/v/t1.0-9/90185772_10152231117729999_579879095299473408_o.png?_nc_cat=1&_nc_sid=2d5d41&_nc_ohc=Jdh2BSjwr74AX8uOcyj&_nc_ht=scontent.fstv6-1.fna&oh=746d05ab2a240a8c4c479eb8ea5851d0&oe=5E972778,7505,234,0,,https://nyti.ms/2w81guY,16-03-2020,06:02:05
1.02E+16,"President Trump said on Sunday that he was “strongly considering” a pardon for Michael Flynn, his former national security adviser, who had pleaded guilty to lying to the FBI.
NYTIMES.COM
Trump Says He’s ‘Strongly Considering’ Pardoning Flynn","President Trump said on Sunday that he was “strongly considering” a pardon for Michael Flynn, his former national security adviser, who had pleaded guilty to lying to the FBI.","NYTIMES.COM
Trump Says He’s ‘Strongly Considering’ Pardoning Flynn",16-03-2020 05:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCPg_seD5TxPOzf&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fus%2Fpolitics%2F15dc-Trump%2F15dc-Trump-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQDOAZS8cnkm-7Tl,438,1280,567,https://m.facebook.com/story.php?story_fbid=10152231107979999&id=5281959998,https://nyti.ms/3cZJ6ME,16-03-2020,05:55:32
1.02E+16,"In tonight’s Democratic debate, Joe Biden and Bernie Sanders will be auditioning for the presidency, trying to convey leadership, against the backdrop of an unfolding national emergency.
NYTIMES.COM
Throw Out the Debate Playbook: Biden and Sanders to Clash Amid Crisis","In tonight’s Democratic debate, Joe Biden and Bernie Sanders will be auditioning for the presidency, trying to convey leadership, against the backdrop of an unfolding national emergency.","NYTIMES.COM
Throw Out the Debate Playbook: Biden and Sanders to Clash Amid Crisis",16-03-2020 05:20,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAY3TYVpImyD1d_&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fus%2Fpolitics%2F14debate%2F14debate-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQDkFZ0jCQcasStr,386,225,56,https://m.facebook.com/story.php?story_fbid=10152231062419999&id=5281959998,https://nyti.ms/33kO424,16-03-2020,05:20:15
1.02E+16,"“A lot of us think that despite everything we do, we will probably be exposed,” said Dr. William Jaquis, the chair of the American College of Emergency Physicians said. Still, he said, “The first reported case certainly sends a shock wave through the community.”
NYTIMES.COM
Two Emergency Room Doctors Are in Critical Condition With Coronavirus","“A lot of us think that despite everything we do, we will probably be exposed,” said Dr. William Jaquis, the chair of the American College of Emergency Physicians said. Still, he said, “The first reported case certainly sends a shock wave through the community.”","NYTIMES.COM
Two Emergency Room Doctors Are in Critical Condition With Coronavirus",16-03-2020 05:05,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBgHPv5eOACVpzr&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fus%2F15VIRUS-MEDICAL%2Fmerlin_170307762_7cc95f83-58ec-4b92-aedc-5a1ea24c575c-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAO3Ea5Dze1j0wT,2905,528,7831,https://m.facebook.com/story.php?story_fbid=10152231031789999&id=5281959998,https://nyti.ms/39RpRTu,16-03-2020,05:05:06
1.02E+16,"The move came just as the Tennessee attorney general’s office began investigating him for price gouging. “It was never my intention to keep necessary medical supplies out of the hands of people who needed them,” he said. “That’s not who I am as a person.""
NYTIMES.COM
The Man With 17,700 Bottles of Hand Sanitizer Just Donated Them","The move came just as the Tennessee attorney general’s office began investigating him for price gouging. “It was never my intention to keep necessary medical supplies out of the hands of people who needed them,” he said. “That’s not who I am as a person.""","NYTIMES.COM
The Man With 17,700 Bottles of Hand Sanitizer Just Donated Them",16-03-2020 04:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCHqB_QoO4VDCjv&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fbusiness%2F15virus-gouge%2F15virus-gouge-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQCgUIxSTtr8ed0-,10451,2320,4547,https://m.facebook.com/story.php?story_fbid=10152231011304999&id=5281959998,https://nyti.ms/2TS7OHn,16-03-2020,04:55:08
1.02E+16,"President Trump reportedly offered about $1 billion to a German firm working on a coronavirus vaccine, raising fears in Berlin that he was trying to make sure it would be available first, and perhaps exclusively, in the U.S.
NYTIMES.COM
U.S. Offered ‘Large Sum’ to German Company for Access to Coronavirus Vaccine Research, German Officials Say","President Trump reportedly offered about $1 billion to a German firm working on a coronavirus vaccine, raising fears in Berlin that he was trying to make sure it would be available first, and perhaps exclusively, in the U.S.","NYTIMES.COM
U.S. Offered ‘Large Sum’ to German Company for Access to Coronavirus Vaccine Research, German Officials Say",16-03-2020 04:40,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBnrmzzL92pD4hN&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fworld%2F15germany-trump%2F15germany-trump-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQA1sl7kiELoAdye,2721,1586,4690,https://m.facebook.com/story.php?story_fbid=10152230987239999&id=5281959998,https://nyti.ms/2IQCuT6,16-03-2020,04:40:07
1.02E+16,"Public health experts have a clear message in response to the coronavirus: Stay home if you can. Over the weekend Rep. Devin Nunes, appearing on Fox News, suggested the opposite, telling Americans to go out and support the economy instead.
NYTIMES.COM
Nunes Encourages People to Dine Out as Experts Urge Them to Stay Home","Public health experts have a clear message in response to the coronavirus: Stay home if you can. Over the weekend Rep. Devin Nunes, appearing on Fox News, suggested the opposite, telling Americans to go out and support the economy instead.","NYTIMES.COM
Nunes Encourages People to Dine Out as Experts Urge Them to Stay Home",16-03-2020 04:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQD91YyHyV5gaAPb&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fus%2Fpolitics%2F15xp-virus-politicians-pix%2F15xp-virus-politicians-pix-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQC52IiA6ElGd4aj,1357,3530,3709,https://m.facebook.com/story.php?story_fbid=10152230958519999&id=5281959998,https://nyti.ms/2UaMH1M,16-03-2020,04:25:06
